invoice_no,vendor,company_id,base_amount,gst_rate,gst_amount,total_amount,day_of_week,hour,month,is_weekend,is_late_hour,is_round_amount,vendor_transaction_count,vendor_avg_amount,amount_deviation_ratio,gst_mismatch,amount_to_gst_ratio,is_fraud
INV-000639,SuspiciousVendor_004,COMP_034,338016.88,18,60843.04,398859.91,6,22,8,1,1,0,5,256826.62,0.553,0,5.5555,1
INV-000640,LegitVendor_058,COMP_019,23642.02,18,4255.56,27897.59,6,20,2,1,1,0,8,16071.88,0.7358,0,5.5543,0
INV-000641,LegitVendor_043,COMP_012,37655.98,18,6778.08,44434.05,5,20,10,1,1,0,4,51351.28,0.1347,0,5.5547,0
INV-000642,LegitVendor_034,COMP_046,36002.39,5,1800.12,37802.51,1,20,7,0,1,0,9,118415.27,0.6808,0,19.9889,0
INV-000643,LegitVendor_016,COMP_023,26968.63,12,3236.24,30204.86,5,20,11,1,1,0,6,35632.28,0.1523,0,8.3308,0
INV-000644,LegitVendor_035,COMP_000,362198.32,12,43463.8,405662.12,2,20,6,0,1,0,10,111715.65,2.6312,0,8.3331,0
INV-000645,LegitVendor_067,COMP_014,230101.56,5,11505.08,241606.63,1,20,12,0,1,0,7,95027.23,1.5425,0,19.9983,0
INV-000646,LegitVendor_003,COMP_027,3578.27,18,644.09,4222.36,0,20,11,0,1,0,6,60220.45,0.9299,0,5.5469,0
INV-000647,LegitVendor_044,COMP_042,32399.94,5,1620.0,34019.94,5,20,2,1,1,0,9,29909.19,0.1374,0,19.9877,0
INV-000648,LegitVendor_056,COMP_043,28079.49,18,5054.31,33133.79,4,20,1,0,1,0,10,18355.54,0.8051,0,5.5545,0
INV-000649,LegitVendor_042,COMP_028,156096.28,18,28097.33,184193.61,5,20,5,1,1,0,9,39072.82,3.714,0,5.5554,0
INV-000650,LegitVendor_003,COMP_029,17623.44,18,3172.22,20795.66,1,20,7,0,1,0,7,54588.34,0.619,0,5.5538,0
INV-000651,LegitVendor_072,COMP_039,31952.28,28,8946.64,40898.92,5,20,3,1,1,0,10,32538.76,0.2569,0,3.571,0
INV-000652,LegitVendor_062,COMP_005,42014.06,18,7562.53,49576.59,2,20,12,0,1,0,11,38530.56,0.2867,0,5.5548,0
INV-000653,LegitVendor_004,COMP_003,59671.49,18,10740.87,70412.35,6,20,3,1,1,0,7,51344.22,0.3714,0,5.555,0
INV-000654,LegitVendor_021,COMP_034,24055.56,18,4330.0,28385.56,1,20,2,0,1,0,8,100144.62,0.7165,0,5.5543,0
INV-000655,LegitVendor_072,COMP_032,14710.92,5,735.55,15446.47,4,20,1,0,1,0,11,30984.91,0.5015,0,19.9728,0
INV-000656,LegitVendor_029,COMP_046,14862.73,12,1783.53,16646.25,2,20,1,0,1,0,9,32901.27,0.494,0,8.3287,0
INV-000657,LegitVendor_057,COMP_024,14673.63,5,733.68,15407.31,0,20,7,0,1,0,4,13713.23,0.1235,0,19.9728,0
INV-000658,SuspiciousVendor_002,COMP_040,100000.0,12,12000.0,112000.0,4,22,6,0,1,1,6,126702.84,0.116,0,8.3326,1
INV-000659,LegitVendor_063,COMP_044,18216.51,18,3278.97,21495.48,2,20,8,0,1,0,7,84478.76,0.7455,0,5.5539,0
INV-000660,LegitVendor_056,COMP_025,21354.43,12,2562.53,23916.96,3,20,10,0,1,0,11,18861.12,0.268,0,8.3301,0
INV-000661,SuspiciousVendor_011,COMP_046,100000.0,5,5000.0,105000.0,4,20,4,0,1,1,6,76733.79,0.3684,0,19.996,1
INV-000662,LegitVendor_045,COMP_007,19556.97,18,3520.25,23077.22,3,20,8,0,1,0,6,23991.3,0.0381,0,5.554,0
INV-000663,LegitVendor_035,COMP_016,10685.2,28,2991.86,13677.06,2,20,10,0,1,0,11,102803.05,0.867,0,3.5702,0
INV-000664,LegitVendor_046,COMP_015,6574.01,12,788.88,7362.89,4,20,8,0,1,0,9,24823.36,0.7034,0,8.3228,0
INV-000665,SuspiciousVendor_004,COMP_006,200000.0,18,36000.0,23858.68,5,20,1,1,1,1,6,217998.63,0.8906,0,5.5554,1
INV-000666,LegitVendor_028,COMP_036,6853.36,18,1233.61,8086.97,2,20,5,0,1,0,6,77393.46,0.8955,0,5.5511,0
INV-000667,LegitVendor_015,COMP_035,144546.33,5,7227.32,151773.65,4,20,5,0,1,0,6,62870.03,1.4141,0,19.9972,0
INV-000668,LegitVendor_051,COMP_028,7852.6,12,942.31,8794.91,3,20,11,0,1,0,7,38002.13,0.7685,0,8.3245,0
INV-000669,LegitVendor_078,COMP_018,71261.15,12,8551.34,79812.48,2,20,5,0,1,0,9,36586.63,1.1814,0,8.3324,0
INV-000670,LegitVendor_074,COMP_019,41215.56,5,2060.78,43276.33,6,20,5,1,1,0,7,79251.4,0.4539,0,19.9903,0
INV-000671,LegitVendor_033,COMP_003,45536.45,18,8196.56,53733.01,3,20,8,0,1,0,8,44077.45,0.2191,0,5.5549,0
INV-000672,LegitVendor_052,COMP_030,83995.62,18,15119.21,99114.83,2,20,1,0,1,0,6,26894.1,2.6853,0,5.5552,0
INV-000673,LegitVendor_059,COMP_009,318450.61,5,15922.53,334373.14,3,20,1,0,1,0,8,134790.76,1.4807,0,19.9987,0
INV-000674,LegitVendor_000,COMP_030,22317.12,18,4017.08,26334.2,5,20,11,1,1,0,5,31653.74,0.168,0,5.5542,0
INV-000675,LegitVendor_011,COMP_025,7789.76,5,389.49,8179.25,6,20,7,1,1,0,11,55402.72,0.8524,0,19.9488,0
INV-000676,LegitVendor_070,COMP_046,1000.0,18,180.0,1180.0,2,20,7,0,1,0,5,28366.44,0.9584,0,5.5249,0
INV-000677,SuspiciousVendor_010,COMP_043,150000.0,18,27000.0,177000.0,1,20,12,0,1,1,11,128583.56,0.3765,0,5.5553,1
INV-000678,LegitVendor_048,COMP_048,6584.52,5,329.23,6913.75,6,20,6,1,1,0,7,30482.67,0.7732,0,19.9394,0
INV-000679,LegitVendor_039,COMP_009,14577.42,18,2623.93,17201.35,2,20,3,0,1,0,5,127396.05,0.865,0,5.5534,0
INV-000680,LegitVendor_046,COMP_040,30961.54,18,5573.08,36534.62,2,20,2,0,1,0,10,25994.49,0.4055,0,5.5546,0
INV-000681,SuspiciousVendor_015,COMP_042,50000.0,28,14000.0,64000.0,2,20,5,0,1,1,8,202528.72,0.684,0,3.5712,1
INV-000682,LegitVendor_047,COMP_008,6731.49,12,807.78,7539.27,0,20,1,0,1,0,13,30097.81,0.7495,0,8.323,0
INV-000683,LegitVendor_035,COMP_001,13300.67,18,2394.12,15694.79,5,20,5,1,1,0,12,95544.03,0.8357,0,5.5532,0
INV-000684,LegitVendor_023,COMP_036,99631.44,5,4981.57,104613.01,5,20,7,1,1,0,9,46169.17,1.2658,0,19.996,0
INV-000685,SuspiciousVendor_001,COMP_017,73105.61,28,20469.57,93575.18,1,20,6,0,1,0,7,144536.95,0.3526,0,3.5713,1
INV-000686,LegitVendor_032,COMP_035,18794.29,18,3382.97,22177.26,0,20,5,0,1,0,9,68056.63,0.6741,0,5.5539,0
INV-000687,LegitVendor_015,COMP_037,16851.73,5,842.59,17694.31,5,20,4,1,1,0,7,56416.36,0.6863,0,19.9763,0
INV-000688,SuspiciousVendor_005,COMP_038,135321.93,18,24357.95,15613.67,2,20,11,0,1,0,7,72350.21,0.7842,0,5.5553,1
INV-000689,LegitVendor_043,COMP_040,49969.26,18,8994.47,58963.73,3,20,7,0,1,0,5,52873.77,0.1152,0,5.5549,0
INV-000690,SuspiciousVendor_000,COMP_013,37346.88,12,4481.63,93583.24,1,22,2,0,1,0,8,70149.08,0.3341,0,8.3315,1
INV-000691,LegitVendor_034,COMP_039,7831.87,18,1409.74,9241.6,3,20,6,0,1,0,10,107497.9,0.914,0,5.5516,0
INV-000692,LegitVendor_068,COMP_021,22834.73,12,2740.17,25574.89,1,20,3,0,1,0,7,36220.96,0.2939,0,8.3303,0
INV-000693,LegitVendor_074,COMP_000,120841.81,18,21751.53,142593.34,5,20,8,1,1,0,8,87169.14,0.6358,0,5.5553,0
INV-000694,LegitVendor_066,COMP_034,1112.79,12,133.54,1246.33,6,20,4,1,1,0,6,41452.09,0.9699,0,8.2714,0
INV-000695,LegitVendor_065,COMP_046,5519.15,5,275.96,5795.11,6,20,11,1,1,0,6,15805.18,0.6333,0,19.9278,0
INV-000696,LegitVendor_068,COMP_002,86230.35,18,15521.46,101751.81,3,20,10,0,1,0,8,44412.32,1.291,0,5.5552,0
INV-000697,LegitVendor_038,COMP_044,25373.52,18,4567.23,29940.75,2,20,2,0,1,0,11,44201.94,0.3226,0,5.5543,0
INV-000698,LegitVendor_052,COMP_021,17932.66,18,3227.88,21160.54,2,20,10,0,1,0,7,26075.02,0.1885,0,5.5538,0
INV-000699,LegitVendor_071,COMP_018,2520.2,12,302.42,2822.63,6,20,12,1,1,0,6,25895.44,0.891,0,8.3059,0
INV-000700,LegitVendor_019,COMP_012,27850.63,18,5013.11,32863.75,2,20,3,0,1,0,5,56082.56,0.414,0,5.5544,0
INV-000701,LegitVendor_054,COMP_011,82838.88,5,4141.94,86980.83,2,20,1,0,1,0,5,34163.74,1.546,0,19.9952,0
INV-000702,LegitVendor_005,COMP_042,38956.51,18,7012.17,45968.69,4,20,3,0,1,0,3,34589.0,0.329,0,5.5548,0
INV-000703,LegitVendor_071,COMP_027,8412.0,18,1514.16,9926.16,0,20,9,0,1,0,7,23614.12,0.5796,0,5.5519,0
INV-000704,LegitVendor_025,COMP_003,113480.42,18,20426.47,133906.89,2,20,10,0,1,0,2,72015.05,0.8594,0,5.5553,0
INV-000705,LegitVendor_036,COMP_042,32348.82,28,9057.67,41406.49,6,20,9,1,1,0,5,75925.26,0.4546,0,3.571,0
INV-000706,LegitVendor_048,COMP_003,27189.71,12,3262.77,30452.48,3,20,10,0,1,0,8,30478.9,0.0009,0,8.3308,0
INV-000707,LegitVendor_044,COMP_010,55548.77,12,6665.85,62214.63,4,20,1,0,1,0,10,33139.73,0.8773,0,8.3321,0
INV-000708,SuspiciousVendor_018,COMP_024,4274.24,5,213.71,4487.95,0,20,11,0,1,0,8,40311.08,0.8886,0,19.9069,1
INV-000709,SuspiciousVendor_019,COMP_015,95047.16,5,4752.36,99799.52,1,20,7,0,1,0,5,116641.64,0.1444,0,19.9958,1
INV-000710,LegitVendor_006,COMP_037,21237.79,5,1061.89,22299.68,5,20,1,1,1,0,5,27523.27,0.1898,0,19.9812,0
INV-000711,LegitVendor_009,COMP_048,2924.3,5,146.21,3070.51,5,20,12,1,1,0,9,36974.21,0.9169,0,19.8641,0
INV-000712,SuspiciousVendor_003,COMP_033,100000.0,18,18000.0,118000.0,2,20,3,0,1,1,11,220103.31,0.4639,0,5.5552,1
INV-000713,LegitVendor_042,COMP_018,6445.68,18,1160.22,7605.9,0,20,1,0,1,0,10,35926.13,0.7883,0,5.5508,0
INV-000714,LegitVendor_028,COMP_017,78780.39,12,9453.65,88234.04,1,20,10,0,1,0,7,78942.11,0.1177,0,8.3325,0
INV-000715,SuspiciousVendor_015,COMP_036,76978.11,12,9237.37,86215.49,6,20,9,1,1,0,9,189605.03,0.5453,0,8.3324,1
INV-000716,LegitVendor_017,COMP_011,27849.72,5,1392.49,29242.2,4,20,7,0,1,0,7,48367.31,0.3954,0,19.9856,0
INV-000717,LegitVendor_005,COMP_025,19562.81,18,3521.31,23084.12,3,20,8,0,1,0,4,31712.78,0.2721,0,5.554,0
INV-000718,LegitVendor_017,COMP_023,41532.08,12,4983.85,46515.93,6,20,7,1,1,0,8,48135.89,0.0337,0,8.3317,0
INV-000719,SuspiciousVendor_000,COMP_020,100000.0,18,18000.0,88253.93,6,20,3,1,1,1,9,72160.73,0.223,0,5.5552,1
INV-000720,LegitVendor_037,COMP_042,102505.43,12,12300.65,114806.08,6,20,4,1,1,0,13,37330.6,2.0753,0,8.3327,0
INV-000721,LegitVendor_067,COMP_030,22728.0,5,1136.4,23864.4,3,20,3,0,1,0,8,86131.87,0.7229,0,19.9824,0
INV-000722,LegitVendor_005,COMP_001,2746.51,12,329.58,3076.09,6,20,9,1,1,0,5,25985.44,0.8816,0,8.3081,0
INV-000723,LegitVendor_015,COMP_020,336691.27,12,40402.95,377094.22,2,20,11,0,1,0,8,96501.09,2.9076,0,8.3331,0
INV-000724,LegitVendor_044,COMP_048,64013.2,5,3200.66,67213.86,0,20,5,0,1,0,11,36237.38,0.8548,0,19.9938,0
INV-000725,LegitVendor_052,COMP_022,1616.64,18,290.99,1907.63,2,20,11,0,1,0,8,23054.1,0.9172,0,5.5365,0
INV-000726,SuspiciousVendor_009,COMP_046,150000.0,5,7500.0,157500.0,5,20,11,1,1,1,5,113773.61,0.3843,0,19.9973,1
INV-000727,LegitVendor_007,COMP_018,53635.57,5,2681.78,56317.35,0,20,6,0,1,0,7,25810.36,1.1819,0,19.9925,0
INV-000728,SuspiciousVendor_002,COMP_003,80850.69,12,9702.08,377177.73,5,22,9,1,1,0,7,162484.97,1.3213,0,8.3325,1
INV-000729,SuspiciousVendor_008,COMP_006,60622.35,18,10912.02,71534.37,3,22,1,0,1,0,6,105169.67,0.3198,0,5.555,1
INV-000730,LegitVendor_049,COMP_045,56499.59,5,2824.98,59324.57,5,20,10,1,1,0,5,23222.13,1.5546,0,19.9929,0
INV-000731,LegitVendor_068,COMP_022,84080.57,5,4204.03,88284.6,6,20,9,1,1,0,9,49287.01,0.7912,0,19.9952,0
INV-000732,SuspiciousVendor_017,COMP_012,50000.0,5,2500.0,52500.0,3,20,12,0,1,1,6,50087.63,0.0482,0,19.992,1
INV-000733,LegitVendor_067,COMP_008,23453.67,28,6567.03,30020.7,2,20,12,0,1,0,9,79897.3,0.6243,0,3.5709,0
INV-000734,LegitVendor_012,COMP_038,39695.54,5,1984.78,41680.32,2,20,4,0,1,0,14,51043.38,0.1834,0,19.9899,0
INV-000735,LegitVendor_065,COMP_017,58606.52,5,2930.33,61536.85,3,20,12,0,1,0,7,22338.28,1.7547,0,19.9932,0
INV-000736,LegitVendor_054,COMP_049,20791.38,18,3742.45,24533.83,3,20,4,0,1,0,6,32558.76,0.2465,0,5.5541,0
INV-000737,LegitVendor_013,COMP_038,12062.53,12,1447.5,13510.03,0,20,9,0,1,0,7,23425.34,0.4233,0,8.3276,0
INV-000738,LegitVendor_018,COMP_021,4243.07,18,763.75,5006.82,1,20,11,0,1,0,12,84942.99,0.941,0,5.5483,0
INV-000739,LegitVendor_058,COMP_027,37113.06,18,6680.35,43793.41,1,20,1,0,1,0,9,19152.05,1.2865,0,5.5547,0
INV-000740,LegitVendor_039,COMP_048,38968.81,18,7014.39,45983.19,0,20,8,0,1,0,6,113827.24,0.596,0,5.5548,0
INV-000741,LegitVendor_021,COMP_022,102579.22,28,28722.18,131301.41,1,20,10,0,1,0,9,103606.49,0.2673,0,3.5713,0
INV-000742,LegitVendor_025,COMP_007,47085.2,5,2354.26,49439.46,2,20,3,0,1,0,3,64489.85,0.2334,0,19.9915,0
INV-000743,LegitVendor_022,COMP_040,17369.56,12,2084.35,19453.91,0,20,6,0,1,0,6,24193.99,0.1959,0,8.3293,0
INV-000744,LegitVendor_017,COMP_029,263415.42,12,31609.85,295025.27,3,20,11,0,1,0,9,75568.04,2.9041,0,8.3331,0
INV-000745,LegitVendor_022,COMP_020,4120.29,18,741.65,4861.94,6,20,11,1,1,0,7,21432.27,0.7731,0,5.5481,0
INV-000746,LegitVendor_006,COMP_039,33071.86,5,1653.59,34725.45,2,20,9,0,1,0,6,28723.64,0.2089,0,19.9879,0
INV-000747,LegitVendor_008,COMP_026,114897.5,18,20681.55,135579.05,3,20,2,0,1,0,7,51809.63,1.6168,0,5.5553,0
INV-000748,SuspiciousVendor_016,COMP_047,250000.0,5,12500.0,19417.72,3,20,11,0,1,1,13,140409.0,0.8617,0,19.9984,1
INV-000749,LegitVendor_037,COMP_040,32072.64,18,5773.07,37845.71,5,20,8,1,1,0,14,37367.39,0.0128,0,5.5546,0
INV-000750,SuspiciousVendor_002,COMP_039,100000.0,18,18000.0,4812.66,2,20,3,0,1,1,8,142775.93,0.9663,0,5.5552,1
INV-000751,LegitVendor_044,COMP_000,67741.27,18,12193.43,79934.69,3,20,6,0,1,0,12,39878.82,1.0044,0,5.5551,0
INV-000752,LegitVendor_024,COMP_018,27495.36,12,3299.44,30794.8,1,20,10,0,1,0,9,45813.92,0.3278,0,8.3308,0
INV-000753,LegitVendor_018,COMP_008,10350.37,12,1242.04,11592.41,3,20,11,0,1,0,13,79300.64,0.8538,0,8.3266,0
INV-000754,LegitVendor_069,COMP_044,8963.73,18,1613.47,10577.2,1,20,11,0,1,0,7,79308.12,0.8666,0,5.5521,0
INV-000755,SuspiciousVendor_009,COMP_042,21087.96,12,2530.56,4842.54,0,20,10,0,1,0,6,95618.43,0.9493,0,8.33,1
INV-000756,LegitVendor_025,COMP_008,7319.14,5,365.96,7685.09,4,20,3,0,1,0,4,50288.66,0.8472,0,19.9455,0
INV-000757,LegitVendor_068,COMP_034,79013.92,18,14222.51,93236.42,1,20,2,0,1,0,10,53681.96,0.7368,0,5.5552,0
INV-000758,LegitVendor_041,COMP_028,43253.87,18,7785.7,51039.56,6,20,7,1,1,0,11,51346.55,0.006,0,5.5548,0
INV-000759,SuspiciousVendor_002,COMP_030,50000.0,5,2500.0,52500.0,6,22,4,1,1,1,9,132745.27,0.6045,0,19.992,1
INV-000760,LegitVendor_012,COMP_041,50961.43,5,2548.07,53509.5,1,20,1,0,1,0,15,51207.78,0.0449,0,19.9922,0
INV-000761,LegitVendor_055,COMP_006,16445.18,12,1973.42,18418.6,6,20,8,1,1,0,6,89478.92,0.7941,0,8.3291,0
INV-000762,LegitVendor_022,COMP_039,73515.53,18,13232.8,86748.33,0,20,5,0,1,0,8,29596.78,1.9309,0,5.5551,0
INV-000763,LegitVendor_019,COMP_024,9502.93,5,475.15,9978.08,5,20,3,1,1,0,6,48398.48,0.7938,0,19.958,0
INV-000764,LegitVendor_012,COMP_044,4241.06,18,763.39,5004.45,0,20,6,0,1,0,16,48320.08,0.8964,0,5.5483,0
INV-000765,LegitVendor_063,COMP_034,33583.02,12,4029.96,37612.98,0,20,12,0,1,0,8,78620.54,0.5216,0,8.3313,0
INV-000766,LegitVendor_061,COMP_018,38474.95,18,6925.49,45400.44,6,20,6,1,1,0,14,32558.11,0.3944,0,5.5548,0
INV-000767,LegitVendor_054,COMP_043,37617.97,5,1880.9,39498.87,6,20,1,1,1,0,7,33550.2,0.1773,0,19.9894,0
INV-000768,LegitVendor_029,COMP_037,21426.21,5,1071.31,22497.52,6,20,12,1,1,0,10,31860.9,0.2939,0,19.9813,0
INV-000769,SuspiciousVendor_015,COMP_007,20070.03,12,2408.4,22478.43,4,20,8,0,1,0,10,172892.37,0.87,0,8.3299,1
INV-000770,LegitVendor_005,COMP_033,13156.11,5,657.81,13813.92,5,20,3,1,1,0,6,23956.86,0.4234,0,19.9696,0
INV-000771,LegitVendor_025,COMP_045,63554.64,12,7626.56,71181.2,0,20,6,0,1,0,5,54467.17,0.3069,0,8.3322,0
INV-000772,LegitVendor_037,COMP_027,92160.07,18,16588.81,108748.88,3,20,4,0,1,0,15,42126.16,1.5815,0,5.5552,0
INV-000773,LegitVendor_058,COMP_007,4868.58,5,243.43,5112.01,5,20,11,1,1,0,10,17748.05,0.7119,0,19.9182,0
INV-000774,LegitVendor_071,COMP_000,100552.91,18,18099.52,118652.43,6,20,12,1,1,0,8,35493.91,2.3428,0,5.5552,0
INV-000775,SuspiciousVendor_000,COMP_044,200000.0,5,10000.0,210000.0,1,20,3,0,1,1,10,85944.66,1.4434,0,19.998,1
INV-000776,LegitVendor_036,COMP_032,131136.81,18,23604.63,154741.43,5,20,4,1,1,0,6,89061.29,0.7375,0,5.5553,0
INV-000777,LegitVendor_047,COMP_034,8792.58,18,1582.67,10375.25,3,20,3,0,1,0,14,28689.05,0.6383,0,5.552,0
INV-000778,SuspiciousVendor_019,COMP_030,1642.13,12,197.06,5081.97,6,20,5,1,1,0,6,98048.36,0.9482,0,8.2913,1
INV-000779,LegitVendor_007,COMP_049,72826.09,12,8739.13,81565.22,1,20,8,0,1,0,8,32779.72,1.4882,0,8.3324,0
INV-000780,LegitVendor_012,COMP_031,9176.51,5,458.83,9635.34,2,20,10,0,1,0,17,46044.5,0.7907,0,19.9565,0
INV-000781,LegitVendor_070,COMP_014,5623.53,28,1574.59,7198.12,0,20,4,0,1,0,6,24838.38,0.7102,0,3.5692,0
INV-000782,SuspiciousVendor_013,COMP_001,62106.82,12,7452.82,69559.63,5,20,7,1,1,0,5,155065.39,0.5514,0,8.3322,1
INV-000783,LegitVendor_049,COMP_034,8014.46,12,961.74,8976.2,0,20,6,0,1,0,6,20847.81,0.5694,0,8.3247,0
INV-000784,LegitVendor_038,COMP_001,35732.98,18,6431.94,42164.92,3,20,11,0,1,0,12,44032.19,0.0424,0,5.5547,0
INV-000785,LegitVendor_068,COMP_038,8464.81,18,1523.67,9988.48,2,20,5,0,1,0,11,49709.82,0.799,0,5.5519,0
INV-000786,SuspiciousVendor_003,COMP_001,500000.0,18,90000.0,7111.64,2,22,11,0,1,1,12,202354.01,0.9649,0,5.5555,1
INV-000787,LegitVendor_000,COMP_017,6137.48,5,306.87,6444.36,4,20,3,0,1,0,6,27452.17,0.7652,0,19.935,0
INV-000788,LegitVendor_054,COMP_031,8492.51,28,2377.9,10870.41,6,20,3,1,1,0,8,30715.23,0.6461,0,3.5699,0
INV-000789,LegitVendor_055,COMP_015,99053.08,12,11886.37,110939.45,2,20,7,0,1,0,7,92544.71,0.1988,0,8.3326,0
INV-000790,LegitVendor_060,COMP_036,12863.26,18,2315.39,15178.65,1,20,8,0,1,0,7,25283.23,0.3996,0,5.5532,0
INV-000791,LegitVendor_057,COMP_029,21759.4,28,6092.63,27852.03,3,20,4,0,1,0,5,16540.99,0.6838,0,3.5708,0
INV-000792,LegitVendor_064,COMP_039,31433.75,28,8801.45,40235.2,5,20,8,1,1,0,9,39686.1,0.0138,0,3.571,0
INV-000793,SuspiciousVendor_013,COMP_049,200000.0,28,56000.0,10951.24,6,22,10,1,1,1,6,131046.37,0.9164,0,3.5714,1
INV-000794,SuspiciousVendor_000,COMP_026,150000.0,12,18000.0,110912.1,1,22,4,0,1,1,11,88214.43,0.2573,0,8.3329,1
INV-000795,LegitVendor_028,COMP_028,18390.98,12,2206.92,20597.89,3,20,9,0,1,0,8,71649.08,0.7125,0,8.3296,0
INV-000796,LegitVendor_078,COMP_013,14882.85,28,4167.2,19050.04,5,20,7,1,1,0,10,34832.97,0.4531,0,3.5706,0
INV-000797,LegitVendor_018,COMP_002,39418.93,18,7095.41,46514.34,2,20,8,0,1,0,14,76958.76,0.3956,0,5.5548,0
INV-000798,LegitVendor_000,COMP_036,12564.28,18,2261.57,14825.85,1,20,3,0,1,0,7,25648.41,0.4219,0,5.5531,0
INV-000799,LegitVendor_060,COMP_015,22235.74,18,4002.43,26238.17,5,20,8,1,1,0,8,25402.6,0.0329,0,5.5542,0
INV-000800,LegitVendor_016,COMP_009,14902.24,18,2682.4,17584.64,5,20,4,1,1,0,7,33054.04,0.468,0,5.5535,0
INV-000801,LegitVendor_078,COMP_043,4161.99,18,749.16,4911.15,2,20,5,0,1,0,11,32112.81,0.847,0,5.5481,0
INV-000802,LegitVendor_001,COMP_006,3228.18,5,161.41,3389.59,0,20,10,0,1,0,7,86086.25,0.9606,0,19.8769,0
INV-000803,LegitVendor_069,COMP_016,56866.08,5,2843.3,59709.38,0,20,5,0,1,0,8,76858.28,0.2231,0,19.993,0
INV-000804,LegitVendor_005,COMP_005,104886.3,5,5244.32,110130.62,0,20,9,0,1,0,7,36267.39,2.0366,0,19.9962,0
INV-000805,LegitVendor_006,COMP_022,18751.2,5,937.56,19688.76,4,20,11,0,1,0,7,27432.94,0.2823,0,19.9787,0
INV-000806,LegitVendor_056,COMP_044,36117.44,5,1805.87,37923.31,4,20,8,0,1,0,12,20449.64,0.8544,0,19.9889,0
INV-000807,LegitVendor_037,COMP_032,1339.41,18,241.09,1580.5,3,20,6,0,1,0,16,39592.06,0.9601,0,5.5326,0
INV-000808,LegitVendor_033,COMP_002,1269.72,28,355.52,1625.24,4,20,7,0,1,0,9,39360.54,0.9587,0,3.5614,0
INV-000809,LegitVendor_057,COMP_022,38765.58,18,6977.8,45743.38,6,20,9,1,1,0,6,21408.06,1.1367,0,5.5548,0
INV-000810,LegitVendor_005,COMP_013,28624.43,18,5152.4,33776.82,5,20,7,1,1,0,8,35956.07,0.0606,0,5.5545,0
INV-000811,LegitVendor_020,COMP_025,13077.17,28,3661.61,16738.78,3,20,6,0,1,0,6,58498.78,0.7138,0,3.5705,0
INV-000812,LegitVendor_063,COMP_046,3572.95,18,643.13,4216.08,2,20,4,0,1,0,9,70353.38,0.9401,0,5.5469,0
INV-000813,LegitVendor_061,COMP_040,7584.36,12,910.12,8494.49,2,20,5,0,1,0,15,30953.86,0.7256,0,8.3242,0
INV-000814,LegitVendor_070,COMP_001,46116.89,12,5534.03,51650.92,4,20,10,0,1,0,7,28668.75,0.8016,0,8.3318,0
INV-000815,LegitVendor_062,COMP_022,26143.9,12,3137.27,29281.17,3,20,4,0,1,0,12,37759.77,0.2245,0,8.3307,0
INV-000816,LegitVendor_039,COMP_037,11011.54,18,1982.08,12993.62,2,20,6,0,1,0,7,99422.44,0.8693,0,5.5528,0
INV-000817,LegitVendor_001,COMP_023,6163.79,12,739.66,6903.45,1,20,11,0,1,0,8,76188.4,0.9094,0,8.3221,0
INV-000818,SuspiciousVendor_017,COMP_016,150000.0,12,18000.0,168000.0,0,20,7,0,1,1,7,66932.26,1.51,0,8.3329,1
INV-000819,LegitVendor_017,COMP_009,20856.94,5,1042.85,21899.79,3,20,9,0,1,0,10,70201.22,0.688,0,19.9808,0
INV-000820,LegitVendor_016,COMP_036,22045.24,18,3968.14,26013.39,0,20,8,0,1,0,8,32173.96,0.1915,0,5.5542,0
INV-000821,LegitVendor_008,COMP_046,17844.69,12,2141.36,19986.06,1,20,4,0,1,0,8,47831.68,0.5821,0,8.3294,0
INV-000822,LegitVendor_018,COMP_014,18550.67,12,2226.08,20776.75,0,20,11,0,1,0,15,73213.29,0.7162,0,8.3296,0
INV-000823,LegitVendor_052,COMP_027,56638.09,12,6796.57,63434.66,5,20,6,1,1,0,9,27540.83,1.3032,0,8.3321,0
INV-000824,LegitVendor_032,COMP_041,11506.29,12,1380.76,12887.05,4,20,8,0,1,0,10,62539.67,0.7939,0,8.3273,0
INV-000825,LegitVendor_051,COMP_025,79240.6,28,22187.37,101427.97,4,20,11,0,1,0,8,45930.36,1.2083,0,3.5713,0
INV-000826,LegitVendor_015,COMP_006,14331.01,5,716.55,15047.56,3,20,4,0,1,0,9,87450.7,0.8279,0,19.9721,0
INV-000827,LegitVendor_071,COMP_015,154370.34,12,18524.44,172894.78,0,20,5,0,1,0,9,50760.67,2.406,0,8.3329,0
INV-000828,LegitVendor_079,COMP_005,31460.88,12,3775.31,35236.19,2,20,8,0,1,0,5,14224.9,1.477,0,8.3311,0
INV-000829,LegitVendor_044,COMP_006,154117.76,12,18494.13,172611.89,1,20,3,0,1,0,13,50089.06,2.4461,0,8.3329,0
INV-000830,LegitVendor_074,COMP_003,7623.64,18,1372.26,8995.9,1,20,10,0,1,0,9,78483.23,0.8854,0,5.5515,0
INV-000831,LegitVendor_077,COMP_043,1000.0,18,180.0,1180.0,4,20,3,0,1,0,3,15199.29,0.9223,0,5.5249,0
INV-000832,SuspiciousVendor_015,COMP_043,250000.0,18,45000.0,295000.0,0,20,8,0,1,1,11,183993.06,0.6033,0,5.5554,1
INV-000833,LegitVendor_045,COMP_019,63895.53,28,17890.75,81786.28,2,20,4,0,1,0,7,32247.73,1.5361,0,3.5712,0
